fingerprint,seed,omitted_target_family,source_slice,evaluated_source_family,method,eligible,successes,asr,asr_query_auc,normalized_action_entropy,query_budget
1de084397d05d7d76ecd5b2b8c65bd719e305d209c7eed590c83737581d14cfd,113,modern_cnn,exact_source,classical_cnn,ppo_only_stochastic,369,11,0.02981030,0.01352304,0.99713522,50
1de084397d05d7d76ecd5b2b8c65bd719e305d209c7eed590c83737581d14cfd,113,modern_cnn,exact_source,classical_cnn,random_action,369,12,0.03252033,0.01176152,0.99947971,50
1de084397d05d7d76ecd5b2b8c65bd719e305d209c7eed590c83737581d14cfd,113,modern_cnn,exact_source,classical_cnn,score_greedy,369,12,0.03252033,0.01252033,0.99968674,50
1de084397d05d7d76ecd5b2b8c65bd719e305d209c7eed590c83737581d14cfd,113,modern_cnn,exact_source,transformer,bandit_action,304,13,0.04276316,0.03095395,0.99423340,50
1de084397d05d7d76ecd5b2b8c65bd719e305d209c7eed590c83737581d14cfd,113,modern_cnn,exact_source,transformer,gradient_bc_groupdro_ppo_stochastic,304,37,0.12171053,0.05391447,0.92593284,50
1de084397d05d7d76ecd5b2b8c65bd719e305d209c7eed590c83737581d14cfd,113,modern_cnn,exact_source,transformer,gradient_bc_only_stochastic,304,38,0.12500000,0.05309211,0.96450461,50
1de084397d05d7d76ecd5b2b8c65bd719e305d209c7eed590c83737581d14cfd,113,modern_cnn,exact_source,transformer,ppo_only_stochastic,304,31,0.10197368,0.04713816,0.99715405,50
1de084397d05d7d76ecd5b2b8c65bd719e305d209c7eed590c83737581d14cfd,113,modern_cnn,exact_source,transformer,random_action,304,27,0.08881579,0.03976974,0.99935916,50
1de084397d05d7d76ecd5b2b8c65bd719e305d209c7eed590c83737581d14cfd,113,modern_cnn,exact_source,transformer,score_greedy,304,30,0.09868421,0.04697368,0.99960694,50
1de084397d05d7d76ecd5b2b8c65bd719e305d209c7eed590c83737581d14cfd,113,modern_cnn,seen_family_new_instance,classical_cnn,bandit_action,183,3,0.01639344,0.01240437,0.98786505,50
1de084397d05d7d76ecd5b2b8c65bd719e305d209c7eed590c83737581d14cfd,113,modern_cnn,seen_family_new_instance,classical_cnn,gradient_bc_groupdro_ppo_stochastic,183,8,0.04371585,0.02622951,0.92551973,50
1de084397d05d7d76ecd5b2b8c65bd719e305d209c7eed590c83737581d14cfd,113,modern_cnn,seen_family_new_instance,classical_cnn,gradient_bc_only_stochastic,183,8,0.04371585,0.02153005,0.96310600,50
1de084397d05d7d76ecd5b2b8c65bd719e305d209c7eed590c83737581d14cfd,113,modern_cnn,seen_family_new_instance,classical_cnn,ppo_only_stochastic,183,9,0.04918033,0.02409836,0.99758195,50
1de084397d05d7d76ecd5b2b8c65bd719e305d209c7eed590c83737581d14cfd,113,modern_cnn,seen_family_new_instance,classical_cnn,random_action,183,7,0.03825137,0.01918033,0.99883365,50
1de084397d05d7d76ecd5b2b8c65bd719e305d209c7eed590c83737581d14cfd,113,modern_cnn,seen_family_new_instance,classical_cnn,score_greedy,183,8,0.04371585,0.02207650,0.99936100,50
1de084397d05d7d76ecd5b2b8c65bd719e305d209c7eed590c83737581d14cfd,113,modern_cnn,seen_family_new_instance,transformer,bandit_action,146,6,0.04109589,0.03246575,0.98715881,50
1de084397d05d7d76ecd5b2b8c65bd719e305d209c7eed590c83737581d14cfd,113,modern_cnn,seen_family_new_instance,transformer,gradient_bc_groupdro_ppo_stochastic,146,15,0.10273973,0.05760274,0.92495779,50
1de084397d05d7d76ecd5b2b8c65bd719e305d209c7eed590c83737581d14cfd,113,modern_cnn,seen_family_new_instance,transformer,gradient_bc_only_stochastic,146,16,0.10958904,0.04671233,0.96438602,50
1de084397d05d7d76ecd5b2b8c65bd719e305d209c7eed590c83737581d14cfd,113,modern_cnn,seen_family_new_instance,transformer,ppo_only_stochastic,146,14,0.09589041,0.04342466,0.99595419,50
1de084397d05d7d76ecd5b2b8c65bd719e305d209c7eed590c83737581d14cfd,113,modern_cnn,seen_family_new_instance,transformer,random_action,146,16,0.10958904,0.03863014,0.99854955,50
1de084397d05d7d76ecd5b2b8c65bd719e305d209c7eed590c83737581d14cfd,113,modern_cnn,seen_family_new_instance,transformer,score_greedy,146,15,0.10273973,0.04253425,0.99938043,50
cfe61e71ee6154f42e72385911f8f873044972173091135e2c8a5e4e5a826197,131,modern_cnn,exact_source,classical_cnn,bandit_action,369,5,0.01355014,0.01070461,0.99554635,50
cfe61e71ee6154f42e72385911f8f873044972173091135e2c8a5e4e5a826197,131,modern_cnn,exact_source,classical_cnn,gradient_bc_groupdro_ppo_stochastic,369,15,0.04065041,0.01661247,0.95672830,50
cfe61e71ee6154f42e72385911f8f873044972173091135e2c8a5e4e5a826197,131,modern_cnn,exact_source,classical_cnn,gradient_bc_only_stochastic,369,10,0.02710027,0.01311653,0.96356522,50
cfe61e71ee6154f42e72385911f8f873044972173091135e2c8a5e4e5a826197,131,modern_cnn,exact_source,classical_cnn,ppo_only_stochastic,369,12,0.03252033,0.01300813,0.99799032,50
cfe61e71ee6154f42e72385911f8f873044972173091135e2c8a5e4e5a826197,131,modern_cnn,exact_source,classical_cnn,random_action,369,11,0.02981030,0.01184282,0.99930082,50
cfe61e71ee6154f42e72385911f8f873044972173091135e2c8a5e4e5a826197,131,modern_cnn,exact_source,classical_cnn,score_greedy,369,11,0.02981030,0.01336043,0.99977669,50
cfe61e71ee6154f42e72385911f8f873044972173091135e2c8a5e4e5a826197,131,modern_cnn,exact_source,transformer,bandit_action,304,13,0.04276316,0.02983553,0.99519386,50
cfe61e71ee6154f42e72385911f8f873044972173091135e2c8a5e4e5a826197,131,modern_cnn,exact_source,transformer,gradient_bc_groupdro_ppo_stochastic,304,37,0.12171053,0.05121711,0.95711492,50
cfe61e71ee6154f42e72385911f8f873044972173091135e2c8a5e4e5a826197,131,modern_cnn,exact_source,transformer,gradient_bc_only_stochastic,304,35,0.11513158,0.05161184,0.96650666,50
cfe61e71ee6154f42e72385911f8f873044972173091135e2c8a5e4e5a826197,131,modern_cnn,exact_source,transformer,ppo_only_stochastic,304,28,0.09210526,0.03835526,0.99783231,50
cfe61e71ee6154f42e72385911f8f873044972173091135e2c8a5e4e5a826197,131,modern_cnn,exact_source,transformer,random_action,304,31,0.10197368,0.04457237,0.99940121,50
cfe61e71ee6154f42e72385911f8f873044972173091135e2c8a5e4e5a826197,131,modern_cnn,exact_source,transformer,score_greedy,304,31,0.10197368,0.04391447,0.99960424,50
cfe61e71ee6154f42e72385911f8f873044972173091135e2c8a5e4e5a826197,131,modern_cnn,seen_family_new_instance,classical_cnn,bandit_action,183,5,0.02732240,0.02016393,0.98792771,50
cfe61e71ee6154f42e72385911f8f873044972173091135e2c8a5e4e5a826197,131,modern_cnn,seen_family_new_instance,classical_cnn,gradient_bc_groupdro_ppo_stochastic,183,10,0.05464481,0.02338798,0.95608789,50
cfe61e71ee6154f42e72385911f8f873044972173091135e2c8a5e4e5a826197,131,modern_cnn,seen_family_new_instance,classical_cnn,gradient_bc_only_stochastic,183,9,0.04918033,0.02748634,0.96291471,50
cfe61e71ee6154f42e72385911f8f873044972173091135e2c8a5e4e5a826197,131,modern_cnn,seen_family_new_instance,classical_cnn,ppo_only_stochastic,183,7,0.03825137,0.02202186,0.99735712,50
cfe61e71ee6154f42e72385911f8f873044972173091135e2c8a5e4e5a826197,131,modern_cnn,seen_family_new_instance,classical_cnn,random_action,183,7,0.03825137,0.02180328,0.99873063,50
cfe61e71ee6154f42e72385911f8f873044972173091135e2c8a5e4e5a826197,131,modern_cnn,seen_family_new_instance,classical_cnn,score_greedy,183,7,0.03825137,0.01972678,0.99932814,50
cfe61e71ee6154f42e72385911f8f873044972173091135e2c8a5e4e5a826197,131,modern_cnn,seen_family_new_instance,transformer,bandit_action,146,8,0.05479452,0.04123288,0.98975649,50
cfe61e71ee6154f42e72385911f8f873044972173091135e2c8a5e4e5a826197,131,modern_cnn,seen_family_new_instance,transformer,gradient_bc_groupdro_ppo_stochastic,146,17,0.11643836,0.05116438,0.95935978,50
cfe61e71ee6154f42e72385911f8f873044972173091135e2c8a5e4e5a826197,131,modern_cnn,seen_family_new_instance,transformer,gradient_bc_only_stochastic,146,21,0.14383562,0.05801370,0.96328798,50
cfe61e71ee6154f42e72385911f8f873044972173091135e2c8a5e4e5a826197,131,modern_cnn,seen_family_new_instance,transformer,ppo_only_stochastic,146,12,0.08219178,0.03630137,0.99630322,50
cfe61e71ee6154f42e72385911f8f873044972173091135e2c8a5e4e5a826197,131,modern_cnn,seen_family_new_instance,transformer,random_action,146,14,0.09589041,0.04109589,0.99870024,50
cfe61e71ee6154f42e72385911f8f873044972173091135e2c8a5e4e5a826197,131,modern_cnn,seen_family_new_instance,transformer,score_greedy,146,14,0.09589041,0.04616438,0.99907359,50
a8e56d6c931f440a241380b2cec3d663bed88517a70301d963aa78b268e3c42c,149,modern_cnn,exact_source,classical_cnn,bandit_action,369,3,0.00813008,0.00669377,0.99542038,50
a8e56d6c931f440a241380b2cec3d663bed88517a70301d963aa78b268e3c42c,149,modern_cnn,exact_source,classical_cnn,gradient_bc_groupdro_ppo_stochastic,369,16,0.04336043,0.01956640,0.95185936,50
a8e56d6c931f440a241380b2cec3d663bed88517a70301d963aa78b268e3c42c,149,modern_cnn,exact_source,classical_cnn,gradient_bc_only_stochastic,369,13,0.03523035,0.01634146,0.96383332,50
a8e56d6c931f440a241380b2cec3d663bed88517a70301d963aa78b268e3c42c,149,modern_cnn,exact_source,classical_cnn,ppo_only_stochastic,369,10,0.02710027,0.01528455,0.99693511,50
a8e56d6c931f440a241380b2cec3d663bed88517a70301d963aa78b268e3c42c,149,modern_cnn,exact_source,classical_cnn,random_action,369,12,0.03252033,0.01333333,0.99932955,50
a8e56d6c931f440a241380b2cec3d663bed88517a70301d963aa78b268e3c42c,149,modern_cnn,exact_source,classical_cnn,score_greedy,369,11,0.02981030,0.01292683,0.99971988,50
a8e56d6c931f440a241380b2cec3d663bed88517a70301d963aa78b268e3c42c,149,modern_cnn,exact_source,transformer,bandit_action,304,12,0.03947368,0.03000000,0.99447551,50
a8e56d6c931f440a241380b2cec3d663bed88517a70301d963aa78b268e3c42c,149,modern_cnn,exact_source,transformer,gradient_bc_groupdro_ppo_stochastic,304,33,0.10855263,0.05496711,0.95432958,50
a8e56d6c931f440a241380b2cec3d663bed88517a70301d963aa78b268e3c42c,149,modern_cnn,exact_source,transformer,gradient_bc_only_stochastic,304,34,0.11184211,0.05394737,0.96514781,50
a8e56d6c931f440a241380b2cec3d663bed88517a70301d963aa78b268e3c42c,149,modern_cnn,exact_source,transformer,ppo_only_stochastic,304,34,0.11184211,0.04809211,0.99670465,50
a8e56d6c931f440a241380b2cec3d663bed88517a70301d963aa78b268e3c42c,149,modern_cnn,exact_source,transformer,random_action,304,35,0.11513158,0.04687500,0.99930521,50
a8e56d6c931f440a241380b2cec3d663bed88517a70301d963aa78b268e3c42c,149,modern_cnn,exact_source,transformer,score_greedy,304,30,0.09868421,0.04552632,0.99973264,50
a8e56d6c931f440a241380b2cec3d663bed88517a70301d963aa78b268e3c42c,149,modern_cnn,seen_family_new_instance,classical_cnn,bandit_action,183,4,0.02185792,0.01650273,0.99124199,50
a8e56d6c931f440a241380b2cec3d663bed88517a70301d963aa78b268e3c42c,149,modern_cnn,seen_family_new_instance,classical_cnn,gradient_bc_groupdro_ppo_stochastic,183,11,0.06010929,0.02147541,0.95302214,50
a8e56d6c931f440a241380b2cec3d663bed88517a70301d963aa78b268e3c42c,149,modern_cnn,seen_family_new_instance,classical_cnn,gradient_bc_only_stochastic,183,10,0.05464481,0.02251366,0.96090765,50
a8e56d6c931f440a241380b2cec3d663bed88517a70301d963aa78b268e3c42c,149,modern_cnn,seen_family_new_instance,classical_cnn,ppo_only_stochastic,183,7,0.03825137,0.01830601,0.99711238,50
a8e56d6c931f440a241380b2cec3d663bed88517a70301d963aa78b268e3c42c,149,modern_cnn,seen_family_new_instance,classical_cnn,random_action,183,8,0.04371585,0.02284153,0.99892089,50
a8e56d6c931f440a241380b2cec3d663bed88517a70301d963aa78b268e3c42c,149,modern_cnn,seen_family_new_instance,classical_cnn,score_greedy,183,7,0.03825137,0.02136612,0.99930634,50
a8e56d6c931f440a241380b2cec3d663bed88517a70301d963aa78b268e3c42c,149,modern_cnn,seen_family_new_instance,transformer,bandit_action,146,6,0.04109589,0.03095890,0.98456563,50
a8e56d6c931f440a241380b2cec3d663bed88517a70301d963aa78b268e3c42c,149,modern_cnn,seen_family_new_instance,transformer,gradient_bc_groupdro_ppo_stochastic,146,16,0.10958904,0.05041096,0.95023485,50
a8e56d6c931f440a241380b2cec3d663bed88517a70301d963aa78b268e3c42c,149,modern_cnn,seen_family_new_instance,transformer,gradient_bc_only_stochastic,146,16,0.10958904,0.05109589,0.96485193,50
a8e56d6c931f440a241380b2cec3d663bed88517a70301d963aa78b268e3c42c,149,modern_cnn,seen_family_new_instance,transformer,ppo_only_stochastic,146,13,0.08904110,0.04705479,0.99660573,50
a8e56d6c931f440a241380b2cec3d663bed88517a70301d963aa78b268e3c42c,149,modern_cnn,seen_family_new_instance,transformer,random_action,146,13,0.08904110,0.04335616,0.99843069,50
a8e56d6c931f440a241380b2cec3d663bed88517a70301d963aa78b268e3c42c,149,modern_cnn,seen_family_new_instance,transformer,score_greedy,146,15,0.10273973,0.04349315,0.99928167,50
2f14d75cb3c4ee42e35353ffa542d2ef0587db703bec171a0d4323fce5b807c5,17,transformer,exact_source,classical_cnn,bandit_action,369,3,0.00813008,0.00658537,0.99504329,50
2f14d75cb3c4ee42e35353ffa542d2ef0587db703bec171a0d4323fce5b807c5,17,transformer,exact_source,classical_cnn,gradient_bc_groupdro_ppo_stochastic,369,14,0.03794038,0.01934959,0.91459267,50
2f14d75cb3c4ee42e35353ffa542d2ef0587db703bec171a0d4323fce5b807c5,17,transformer,exact_source,classical_cnn,gradient_bc_only_stochastic,369,12,0.03252033,0.01425474,0.96486623,50
2f14d75cb3c4ee42e35353ffa542d2ef0587db703bec171a0d4323fce5b807c5,17,transformer,exact_source,classical_cnn,ppo_only_stochastic,369,11,0.02981030,0.01184282,0.99679160,50
2f14d75cb3c4ee42e35353ffa542d2ef0587db703bec171a0d4323fce5b807c5,17,transformer,exact_source,classical_cnn,random_action,369,11,0.02981030,0.01173442,0.99947924,50
2f14d75cb3c4ee42e35353ffa542d2ef0587db703bec171a0d4323fce5b807c5,17,transformer,exact_source,classical_cnn,score_greedy,369,11,0.02981030,0.01308943,0.99966820,50
2f14d75cb3c4ee42e35353ffa542d2ef0587db703bec171a0d4323fce5b807c5,17,transformer,exact_source,modern_cnn,bandit_action,361,9,0.02493075,0.01875346,0.99555794,50
2f14d75cb3c4ee42e35353ffa542d2ef0587db703bec171a0d4323fce5b807c5,17,transformer,exact_source,modern_cnn,gradient_bc_groupdro_ppo_stochastic,361,17,0.04709141,0.02108033,0.91387690,50
2f14d75cb3c4ee42e35353ffa542d2ef0587db703bec171a0d4323fce5b807c5,17,transformer,exact_source,modern_cnn,gradient_bc_only_stochastic,361,15,0.04155125,0.02152355,0.96461808,50
2f14d75cb3c4ee42e35353ffa542d2ef0587db703bec171a0d4323fce5b807c5,17,transformer,exact_source,modern_cnn,ppo_only_stochastic,361,14,0.03878116,0.02199446,0.99722513,50
2f14d75cb3c4ee42e35353ffa542d2ef0587db703bec171a0d4323fce5b807c5,17,transformer,exact_source,modern_cnn,random_action,361,14,0.03878116,0.01883657,0.99926192,50
2f14d75cb3c4ee42e35353ffa542d2ef0587db703bec171a0d4323fce5b807c5,17,transformer,exact_source,modern_cnn,score_greedy,361,14,0.03878116,0.01562327,0.99972213,50
2f14d75cb3c4ee42e35353ffa542d2ef0587db703bec171a0d4323fce5b807c5,17,transformer,seen_family_new_instance,classical_cnn,bandit_action,183,3,0.01639344,0.01327869,0.99171646,50
2f14d75cb3c4ee42e35353ffa542d2ef0587db703bec171a0d4323fce5b807c5,17,transformer,seen_family_new_instance,classical_cnn,gradient_bc_groupdro_ppo_stochastic,183,9,0.04918033,0.02355191,0.90998284,50
2f14d75cb3c4ee42e35353ffa542d2ef0587db703bec171a0d4323fce5b807c5,17,transformer,seen_family_new_instance,classical_cnn,gradient_bc_only_stochastic,183,9,0.04918033,0.02081967,0.96408276,50
2f14d75cb3c4ee42e35353ffa542d2ef0587db703bec171a0d4323fce5b807c5,17,transformer,seen_family_new_instance,classical_cnn,ppo_only_stochastic,183,7,0.03825137,0.02289617,0.99660618,50
2f14d75cb3c4ee42e35353ffa542d2ef0587db703bec171a0d4323fce5b807c5,17,transformer,seen_family_new_instance,classical_cnn,random_action,183,9,0.04918033,0.01972678,0.99896074,50
2f14d75cb3c4ee42e35353ffa542d2ef0587db703bec171a0d4323fce5b807c5,17,transformer,seen_family_new_instance,classical_cnn,score_greedy,183,8,0.04371585,0.02240437,0.99949916,50
2f14d75cb3c4ee42e35353ffa542d2ef0587db703bec171a0d4323fce5b807c5,17,transformer,seen_family_new_instance,modern_cnn,bandit_action,182,2,0.01098901,0.00593407,0.99054439,50
2f14d75cb3c4ee42e35353ffa542d2ef0587db703bec171a0d4323fce5b807c5,17,transformer,seen_family_new_instance,modern_cnn,gradient_bc_groupdro_ppo_stochastic,182,12,0.06593407,0.02043956,0.91251308,50
2f14d75cb3c4ee42e35353ffa542d2ef0587db703bec171a0d4323fce5b807c5,17,transformer,seen_family_new_instance,modern_cnn,gradient_bc_only_stochastic,182,7,0.03846154,0.01730769,0.96646610,50
2f14d75cb3c4ee42e35353ffa542d2ef0587db703bec171a0d4323fce5b807c5,17,transformer,seen_family_new_instance,modern_cnn,ppo_only_stochastic,182,5,0.02747253,0.00939560,0.99683050,50
2f14d75cb3c4ee42e35353ffa542d2ef0587db703bec171a0d4323fce5b807c5,17,transformer,seen_family_new_instance,modern_cnn,random_action,182,6,0.03296703,0.01087912,0.99909925,50
2f14d75cb3c4ee42e35353ffa542d2ef0587db703bec171a0d4323fce5b807c5,17,transformer,seen_family_new_instance,modern_cnn,score_greedy,182,6,0.03296703,0.01208791,0.99949016,50
5e27c14e937a5d08dbc1f4080b164f9f97970598335280868c5f4496e6107a04,29,transformer,exact_source,classical_cnn,bandit_action,369,3,0.00813008,0.00696477,0.99689726,50
5e27c14e937a5d08dbc1f4080b164f9f97970598335280868c5f4496e6107a04,29,transformer,exact_source,classical_cnn,gradient_bc_groupdro_ppo_stochastic,369,15,0.04065041,0.01780488,0.91051641,50
5e27c14e937a5d08dbc1f4080b164f9f97970598335280868c5f4496e6107a04,29,transformer,exact_source,classical_cnn,gradient_bc_only_stochastic,369,14,0.03794038,0.01452575,0.96179756,50
5e27c14e937a5d08dbc1f4080b164f9f97970598335280868c5f4496e6107a04,29,transformer,exact_source,classical_cnn,ppo_only_stochastic,369,11,0.02981030,0.01476965,0.99771736,50
5e27c14e937a5d08dbc1f4080b164f9f97970598335280868c5f4496e6107a04,29,transformer,exact_source,classical_cnn,random_action,369,11,0.02981030,0.01146341,0.99936387,50
5e27c14e937a5d08dbc1f4080b164f9f97970598335280868c5f4496e6107a04,29,transformer,exact_source,classical_cnn,score_greedy,369,10,0.02710027,0.01295393,0.99976080,50
5e27c14e937a5d08dbc1f4080b164f9f97970598335280868c5f4496e6107a04,29,transformer,exact_source,modern_cnn,bandit_action,361,8,0.02216066,0.01567867,0.99593977,50
5e27c14e937a5d08dbc1f4080b164f9f97970598335280868c5f4496e6107a04,29,transformer,exact_source,modern_cnn,gradient_bc_groupdro_ppo_stochastic,361,20,0.05540166,0.02271468,0.91131814,50
5e27c14e937a5d08dbc1f4080b164f9f97970598335280868c5f4496e6107a04,29,transformer,exact_source,modern_cnn,gradient_bc_only_stochastic,361,17,0.04709141,0.02058172,0.96308972,50
5e27c14e937a5d08dbc1f4080b164f9f97970598335280868c5f4496e6107a04,29,transformer,exact_source,modern_cnn,ppo_only_stochastic,361,14,0.03878116,0.01645429,0.99755260,50
5e27c14e937a5d08dbc1f4080b164f9f97970598335280868c5f4496e6107a04,29,transformer,exact_source,modern_cnn,random_action,361,13,0.03601108,0.01709141,0.99955641,50
5e27c14e937a5d08dbc1f4080b164f9f97970598335280868c5f4496e6107a04,29,transformer,exact_source,modern_cnn,score_greedy,361,14,0.03878116,0.01734072,0.99966592,50
5e27c14e937a5d08dbc1f4080b164f9f97970598335280868c5f4496e6107a04,29,transformer,seen_family_new_instance,classical_cnn,bandit_action,183,3,0.01639344,0.01371585,0.99205652,50
5e27c14e937a5d08dbc1f4080b164f9f97970598335280868c5f4496e6107a04,29,transformer,seen_family_new_instance,classical_cnn,gradient_bc_groupdro_ppo_stochastic,183,9,0.04918033,0.02016393,0.91112724,50
5e27c14e937a5d08dbc1f4080b164f9f97970598335280868c5f4496e6107a04,29,transformer,seen_family_new_instance,classical_cnn,gradient_bc_only_stochastic,183,7,0.03825137,0.02420765,0.95926803,50
5e27c14e937a5d08dbc1f4080b164f9f97970598335280868c5f4496e6107a04,29,transformer,seen_family_new_instance,classical_cnn,ppo_only_stochastic,183,8,0.04371585,0.02043716,0.99666014,50
5e27c14e937a5d08dbc1f4080b164f9f97970598335280868c5f4496e6107a04,29,transformer,seen_family_new_instance,classical_cnn,random_action,183,7,0.03825137,0.02311475,0.99868953,50
5e27c14e937a5d08dbc1f4080b164f9f97970598335280868c5f4496e6107a04,29,transformer,seen_family_new_instance,classical_cnn,score_greedy,183,8,0.04371585,0.02262295,0.99936964,50
5e27c14e937a5d08dbc1f4080b164f9f97970598335280868c5f4496e6107a04,29,transformer,seen_family_new_instance,modern_cnn,bandit_action,182,0,0.00000000,0.00000000,0.99124254,50
5e27c14e937a5d08dbc1f4080b164f9f97970598335280868c5f4496e6107a04,29,transformer,seen_family_new_instance,modern_cnn,gradient_bc_groupdro_ppo_stochastic,182,9,0.04945055,0.02093407,0.91087779,50
5e27c14e937a5d08dbc1f4080b164f9f97970598335280868c5f4496e6107a04,29,transformer,seen_family_new_instance,modern_cnn,gradient_bc_only_stochastic,182,6,0.03296703,0.01472527,0.95988832,50
5e27c14e937a5d08dbc1f4080b164f9f97970598335280868c5f4496e6107a04,29,transformer,seen_family_new_instance,modern_cnn,ppo_only_stochastic,182,9,0.04945055,0.01401099,0.99700712,50
5e27c14e937a5d08dbc1f4080b164f9f97970598335280868c5f4496e6107a04,29,transformer,seen_family_new_instance,modern_cnn,random_action,182,5,0.02747253,0.01247253,0.99872917,50
5e27c14e937a5d08dbc1f4080b164f9f97970598335280868c5f4496e6107a04,29,transformer,seen_family_new_instance,modern_cnn,score_greedy,182,7,0.03846154,0.00906593,0.99945602,50
f97335ed1fb19099778753bb969a6d21b939acd0b003406d3b5b41756807988a,41,transformer,exact_source,classical_cnn,bandit_action,369,7,0.01897019,0.01384824,0.99500830,50
f97335ed1fb19099778753bb969a6d21b939acd0b003406d3b5b41756807988a,41,transformer,exact_source,classical_cnn,gradient_bc_groupdro_ppo_stochastic,369,13,0.03523035,0.01487805,0.93511030,50
f97335ed1fb19099778753bb969a6d21b939acd0b003406d3b5b41756807988a,41,transformer,exact_source,classical_cnn,gradient_bc_only_stochastic,369,14,0.03794038,0.01756098,0.96491984,50
f97335ed1fb19099778753bb969a6d21b939acd0b003406d3b5b41756807988a,41,transformer,exact_source,classical_cnn,ppo_only_stochastic,369,10,0.02710027,0.01176152,0.99795099,50
f97335ed1fb19099778753bb969a6d21b939acd0b003406d3b5b41756807988a,41,transformer,exact_source,classical_cnn,random_action,369,10,0.02710027,0.00997290,0.99941496,50
f97335ed1fb19099778753bb969a6d21b939acd0b003406d3b5b41756807988a,41,transformer,exact_source,classical_cnn,score_greedy,369,12,0.03252033,0.01355014,0.99964870,50
f97335ed1fb19099778753bb969a6d21b939acd0b003406d3b5b41756807988a,41,transformer,exact_source,modern_cnn,bandit_action,361,8,0.02216066,0.01523546,0.99479872,50
f97335ed1fb19099778753bb969a6d21b939acd0b003406d3b5b41756807988a,41,transformer,exact_source,modern_cnn,gradient_bc_groupdro_ppo_stochastic,361,16,0.04432133,0.02371191,0.93325836,50
f97335ed1fb19099778753bb969a6d21b939acd0b003406d3b5b41756807988a,41,transformer,exact_source,modern_cnn,gradient_bc_only_stochastic,361,16,0.04432133,0.02099723,0.96361861,50
f97335ed1fb19099778753bb969a6d21b939acd0b003406d3b5b41756807988a,41,transformer,exact_source,modern_cnn,ppo_only_stochastic,361,16,0.04432133,0.01955679,0.99760438,50
f97335ed1fb19099778753bb969a6d21b939acd0b003406d3b5b41756807988a,41,transformer,exact_source,modern_cnn,random_action,361,13,0.03601108,0.01675900,0.99934266,50
f97335ed1fb19099778753bb969a6d21b939acd0b003406d3b5b41756807988a,41,transformer,exact_source,modern_cnn,score_greedy,361,15,0.04155125,0.01803324,0.99965915,50
f97335ed1fb19099778753bb969a6d21b939acd0b003406d3b5b41756807988a,41,transformer,seen_family_new_instance,classical_cnn,bandit_action,183,3,0.01639344,0.01273224,0.99029457,50
f97335ed1fb19099778753bb969a6d21b939acd0b003406d3b5b41756807988a,41,transformer,seen_family_new_instance,classical_cnn,gradient_bc_groupdro_ppo_stochastic,183,8,0.04371585,0.02688525,0.93740719,50
f97335ed1fb19099778753bb969a6d21b939acd0b003406d3b5b41756807988a,41,transformer,seen_family_new_instance,classical_cnn,gradient_bc_only_stochastic,183,10,0.05464481,0.02775956,0.96479790,50
f97335ed1fb19099778753bb969a6d21b939acd0b003406d3b5b41756807988a,41,transformer,seen_family_new_instance,classical_cnn,ppo_only_stochastic,183,8,0.04371585,0.01715847,0.99775439,50
f97335ed1fb19099778753bb969a6d21b939acd0b003406d3b5b41756807988a,41,transformer,seen_family_new_instance,classical_cnn,random_action,183,7,0.03825137,0.01808743,0.99893202,50
f97335ed1fb19099778753bb969a6d21b939acd0b003406d3b5b41756807988a,41,transformer,seen_family_new_instance,classical_cnn,score_greedy,183,7,0.03825137,0.02147541,0.99943659,50
f97335ed1fb19099778753bb969a6d21b939acd0b003406d3b5b41756807988a,41,transformer,seen_family_new_instance,modern_cnn,bandit_action,182,3,0.01648352,0.01291209,0.98934864,50
f97335ed1fb19099778753bb969a6d21b939acd0b003406d3b5b41756807988a,41,transformer,seen_family_new_instance,modern_cnn,gradient_bc_groupdro_ppo_stochastic,182,6,0.03296703,0.01329670,0.93501342,50
f97335ed1fb19099778753bb969a6d21b939acd0b003406d3b5b41756807988a,41,transformer,seen_family_new_instance,modern_cnn,gradient_bc_only_stochastic,182,9,0.04945055,0.01115385,0.96231624,50
f97335ed1fb19099778753bb969a6d21b939acd0b003406d3b5b41756807988a,41,transformer,seen_family_new_instance,modern_cnn,ppo_only_stochastic,182,6,0.03296703,0.01076923,0.99705425,50
f97335ed1fb19099778753bb969a6d21b939acd0b003406d3b5b41756807988a,41,transformer,seen_family_new_instance,modern_cnn,random_action,182,8,0.04395604,0.01131868,0.99889447,50
f97335ed1fb19099778753bb969a6d21b939acd0b003406d3b5b41756807988a,41,transformer,seen_family_new_instance,modern_cnn,score_greedy,182,6,0.03296703,0.01252747,0.99947457,50
e88a7d30f50117d96bfd02a591d9142b3b38972f0d02c7756e026f4bd3deb25d,53,transformer,exact_source,classical_cnn,bandit_action,369,4,0.01084011,0.00764228,0.99430048,50
e88a7d30f50117d96bfd02a591d9142b3b38972f0d02c7756e026f4bd3deb25d,53,transformer,exact_source,classical_cnn,gradient_bc_groupdro_ppo_stochastic,369,14,0.03794038,0.01739837,0.91659084,50
e88a7d30f50117d96bfd02a591d9142b3b38972f0d02c7756e026f4bd3deb25d,53,transformer,exact_source,classical_cnn,gradient_bc_only_stochastic,369,14,0.03794038,0.01409214,0.96260221,50
e88a7d30f50117d96bfd02a591d9142b3b38972f0d02c7756e026f4bd3deb25d,53,transformer,exact_source,classical_cnn,ppo_only_stochastic,369,10,0.02710027,0.01078591,0.99769119,50
